CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Geography_France,Geography_Spain,Geography_Germany,Gender_Female,Gender_Male
719,89,5,993567,2,0,1,847941,1,0,0,1,0
445,18,11,398165,3,1,1,2217140,1,0,0,1,0
602,50,15,811977,2,1,0,1236638,0,0,1,0,1
896,86,2,416078,3,0,0,1248111,1,0,0,1,0
428,81,11,663599,5,0,1,2202419,0,0,1,1,0
557,73,5,746664,4,0,1,1994347,0,0,1,0,1
866,92,15,282340,4,1,0,2791769,1,0,0,1,0
461,56,4,156717,2,0,0,1977408,0,0,1,0,1
499,31,7,567811,4,0,0,313008,0,0,1,0,1
272,61,3,54692,4,0,1,593095,0,0,1,1,0
936,75,12,860736,6,0,1,114738,0,0,1,1,0
408,79,14,63913,1,0,1,2085217,1,0,0,1,0
926,32,9,980928,6,1,0,905519,0,0,1,1,0
579,91,14,860581,2,1,0,2744357,1,0,0,0,1
252,21,13,39225,2,1,0,324008,1,0,0,1,0
771,32,15,444267,4,0,0,907311,0,0,1,0,1
780,98,16,687203,6,0,0,1051271,1,0,0,1,0
609,33,3,977894,4,1,0,2242827,1,0,0,1,0
205,86,18,436185,6,0,1,1655927,0,0,1,0,1
671,43,1,121857,2,0,1,2726691,0,0,1,1,0
454,40,8,661981,3,1,0,1339644,0,0,1,0,1
682,53,0,468927,4,0,0,641818,0,0,1,1,0
805,74,4,436749,1,1,1,2280198,0,0,1,0,1
248,37,5,292381,2,1,0,2168771,0,0,1,0,1
251,19,19,467820,6,0,1,546961,0,1,0,1,0
326,24,3,666325,2,0,1,1937429,0,0,1,0,1
824,94,20,216335,1,0,0,2317137,0,0,1,0,1
387,30,15,150350,4,0,1,1029753,0,0,1,1,0
675,21,9,361618,4,1,1,372634,1,0,0,1,0
728,18,3,225089,1,0,1,1911967,1,0,0,1,0
419,65,1,323058,2,0,1,2576178,1,0,0,1,0
535,55,6,685748,2,1,1,721576,0,1,0,1,0
934,60,3,811397,4,0,1,2775280,0,0,1,0,1
247,20,17,526787,6,1,0,2466326,0,1,0,1,0
236,31,7,513764,6,1,1,1172412,1,0,0,1,0
663,56,5,126616,5,0,0,2785275,0,0,1,1,0
773,97,10,622825,4,0,1,652755,0,1,0,1,0
563,80,5,163626,3,0,1,832718,0,1,0,0,1
853,89,15,773295,5,1,0,2555585,0,1,0,0,1
868,62,16,680962,5,1,1,857941,0,0,1,0,1
281,40,17,790662,1,0,0,2174395,0,1,0,0,1
738,97,19,416353,4,0,0,183889,1,0,0,1,0
363,95,4,411847,1,1,1,961232,1,0,0,0,1
923,32,0,793508,5,1,1,2227987,1,0,0,0,1
395,95,1,942795,1,1,1,1292387,0,0,1,0,1
786,80,16,867023,4,0,1,665134,1,0,0,0,1
642,48,17,33498,4,0,0,929541,1,0,0,0,1
414,35,10,426517,4,0,0,535890,0,1,0,1,0
799,63,9,971539,1,1,1,1057309,0,0,1,1,0
516,57,6,668130,1,0,1,58732,0,1,0,1,0
689,60,1,117650,6,1,0,2030156,1,0,0,1,0
895,57,15,365241,2,0,0,271344,0,0,1,0,1
633,86,1,990402,2,0,1,328144,0,1,0,0,1
633,19,20,503596,4,1,1,2539162,1,0,0,1,0
981,36,0,262543,3,0,0,1810810,0,1,0,0,1
829,65,7,319158,4,1,1,2869400,1,0,0,1,0
982,55,3,766515,5,1,1,2473640,1,0,0,1,0
660,59,4,944798,1,0,1,2990901,1,0,0,0,1
934,50,1,355644,2,1,0,2341012,1,0,0,1,0
330,21,4,821656,5,1,1,1599043,0,0,1,0,1
524,53,0,770897,3,1,0,2143439,1,0,0,1,0
924,78,9,249625,3,0,1,2274653,0,1,0,0,1
566,72,15,723497,1,1,1,1048751,0,0,1,0,1
410,84,8,375137,1,0,1,2440731,1,0,0,1,0
787,42,12,44534,1,1,0,720857,0,1,0,0,1
997,18,17,666204,6,0,1,1217408,0,1,0,0,1
919,47,3,367705,4,1,1,2314729,0,0,1,1,0
399,55,5,692108,5,1,1,2874944,1,0,0,1,0
640,62,20,309999,1,0,1,1658416,0,1,0,0,1
872,87,15,901060,3,0,1,1515030,1,0,0,1,0
536,80,0,779467,4,1,1,868307,1,0,0,0,1
694,86,3,489489,5,0,0,2031426,0,0,1,0,1
818,38,8,537077,4,1,1,2612956,1,0,0,1,0
936,41,12,680993,4,1,0,932545,0,0,1,1,0
859,92,15,815596,2,0,0,536298,0,1,0,1,0
447,89,13,569689,4,1,1,2479900,0,1,0,1,0
441,95,14,560009,4,1,1,983825,0,1,0,0,1
239,86,1,578982,4,1,1,1233350,0,0,1,0,1
836,93,0,807260,3,0,1,526508,0,0,1,0,1
683,38,2,125790,3,0,0,332887,0,0,1,0,1
648,44,2,968683,1,1,1,64628,1,0,0,0,1
438,88,11,845286,4,0,0,1932416,1,0,0,0,1
719,65,13,789855,3,1,0,650842,0,1,0,1,0
783,76,18,764158,5,1,1,1554278,1,0,0,0,1
948,89,3,843485,5,1,0,486444,0,0,1,0,1
727,80,16,595566,3,0,1,2823383,0,0,1,1,0
227,19,1,285304,2,1,1,1026843,0,0,1,1,0
856,44,9,639188,3,0,0,2078854,1,0,0,1,0
670,93,7,475062,1,1,1,2473187,0,0,1,1,0
652,60,11,573661,5,0,1,1589266,0,0,1,0,1
375,79,3,941732,6,0,1,1729544,0,0,1,1,0
817,21,15,291670,3,1,0,2121748,1,0,0,0,1
933,80,19,452952,6,0,1,1538944,0,0,1,0,1
887,24,3,479664,2,1,0,563879,0,0,1,0,1
683,40,7,579256,3,0,0,2797842,1,0,0,0,1
778,30,3,120507,6,0,1,392576,1,0,0,0,1
852,67,6,403320,4,0,1,478628,1,0,0,0,1
670,31,15,159013,6,1,0,1146828,0,1,0,0,1
932,89,10,685108,3,1,1,923142,1,0,0,0,1
279,81,12,844855,1,1,1,2214798,0,0,1,1,0
763,87,11,890609,1,0,0,1386031,1,0,0,0,1
375,28,10,96075,3,0,1,405109,0,0,1,0,1
871,40,3,334125,3,0,0,776602,1,0,0,0,1
990,29,4,634988,2,1,1,19731,1,0,0,0,1
946,77,19,570823,5,1,0,1472293,1,0,0,1,0
343,26,18,759156,6,0,0,1318452,0,1,0,0,1
656,46,6,151643,3,0,0,745208,0,1,0,1,0
630,85,14,35237,4,0,0,697744,1,0,0,0,1
903,50,3,992741,3,1,0,2532009,0,0,1,1,0
601,26,16,925568,1,0,1,548569,1,0,0,0,1
924,44,7,976695,5,0,0,1482603,0,1,0,0,1
304,36,7,851735,3,0,0,2924423,1,0,0,1,0
450,87,14,472902,3,0,1,1002227,0,0,1,1,0
925,87,3,344370,6,1,0,1420296,1,0,0,1,0
766,82,0,978157,1,1,0,825575,1,0,0,1,0
957,79,17,385743,4,1,1,2967992,0,0,1,1,0
886,99,11,725265,1,0,0,1045729,0,1,0,0,1
485,21,6,475740,1,0,1,2709282,0,1,0,1,0
744,40,18,589719,3,1,0,1473027,1,0,0,1,0
840,29,7,850075,4,0,0,374093,0,0,1,1,0
263,33,8,110601,6,1,0,1102896,1,0,0,0,1
201,51,17,319629,1,1,1,1228253,1,0,0,0,1
773,51,1,175757,4,0,0,2163186,1,0,0,1,0
582,75,13,967642,2,0,1,616192,1,0,0,1,0
726,81,18,408865,2,1,1,1465009,0,1,0,0,1
767,88,19,649295,2,0,0,2347811,0,0,1,0,1
488,64,18,707670,5,0,0,631663,1,0,0,1,0
685,23,4,949651,3,1,1,1965537,0,1,0,0,1
765,60,17,544545,1,1,1,1989749,0,1,0,0,1
258,33,0,10095,1,1,0,1712235,0,1,0,0,1
609,87,5,118140,5,0,1,2852739,0,0,1,1,0
246,45,0,885450,5,1,1,15114,1,0,0,0,1
722,79,19,768821,1,0,0,2806279,0,1,0,0,1
977,57,19,270373,5,0,1,173657,1,0,0,1,0
230,27,20,372181,3,0,1,120839,0,1,0,1,0
213,55,1,814026,6,0,1,391708,0,0,1,1,0
984,95,1,851177,1,0,0,1781784,0,1,0,0,1
359,28,18,705009,3,1,1,587525,0,0,1,1,0
302,81,9,716557,4,0,1,673554,1,0,0,1,0
618,76,9,501743,2,0,0,1415021,1,0,0,0,1
803,76,5,890867,2,1,0,1862588,0,1,0,1,0
680,55,7,735220,2,0,1,690088,0,0,1,1,0
607,84,11,602718,6,1,0,1348288,0,0,1,1,0
322,37,3,206874,2,1,1,600510,0,1,0,1,0
387,87,13,202201,2,1,1,1652332,0,1,0,1,0
900,90,9,109506,1,0,0,1884977,1,0,0,0,1
904,74,15,224319,2,1,0,2419233,1,0,0,1,0
363,85,1,832452,5,1,1,688134,1,0,0,1,0
285,18,11,444422,1,1,0,1795525,0,0,1,1,0
792,24,10,168649,6,1,0,1547951,1,0,0,0,1
404,78,16,839543,3,1,0,300969,0,1,0,0,1
766,31,3,1044,1,1,1,2761887,0,0,1,1,0
931,34,15,659251,4,1,0,449023,0,0,1,0,1
271,36,19,569959,1,1,0,306195,0,0,1,1,0
786,62,20,221993,5,0,0,1163022,1,0,0,1,0
722,95,18,363000,1,0,1,1448868,0,1,0,1,0
591,67,4,782190,4,1,0,537396,1,0,0,0,1
320,86,3,891425,5,1,1,2362047,0,1,0,1,0
807,35,14,996004,6,0,1,885850,1,0,0,0,1
307,35,4,946964,1,1,1,904311,0,0,1,0,1
572,26,8,657452,5,0,1,2790431,0,0,1,0,1
698,72,2,911721,2,1,1,522854,1,0,0,0,1
599,72,3,101369,2,0,1,2344456,0,0,1,1,0
665,44,5,792137,4,1,1,2358631,1,0,0,0,1
336,88,2,129087,1,1,0,2377445,1,0,0,0,1
671,82,4,385399,4,1,1,12785,1,0,0,1,0
612,88,16,622184,6,1,0,2372800,0,0,1,0,1
513,96,20,745353,2,0,0,2793447,0,0,1,0,1
489,70,4,743245,4,1,0,336943,0,0,1,1,0
643,23,0,816801,3,0,0,2542508,1,0,0,1,0
563,28,9,473811,6,0,1,2563368,0,0,1,0,1
917,93,15,46825,5,0,1,873429,1,0,0,0,1
558,54,13,50360,5,1,0,526264,0,0,1,1,0
322,65,16,980268,6,1,0,2167838,1,0,0,1,0
531,86,17,772975,6,0,0,514895,0,1,0,0,1
448,43,9,909771,3,1,1,1395203,0,1,0,0,1
459,81,18,75123,2,1,0,2342217,0,0,1,1,0
412,27,11,142252,5,0,0,1270302,0,0,1,0,1
595,83,14,27256,1,1,0,1427372,0,1,0,0,1
908,85,11,478754,6,1,1,2060049,1,0,0,1,0
824,78,20,454766,5,0,0,430183,1,0,0,0,1
832,94,18,435539,4,1,1,1989724,1,0,0,0,1
571,62,11,476577,4,1,0,2783248,0,1,0,1,0
997,76,14,844875,6,1,1,2944668,0,1,0,0,1
793,90,14,986196,2,1,1,44622,0,0,1,0,1
335,80,9,617982,4,0,0,1487560,0,0,1,0,1
594,96,7,548052,5,0,1,2881676,0,1,0,0,1
211,63,16,455278,2,1,1,618063,0,1,0,0,1
416,27,16,892815,5,0,1,1886953,0,0,1,1,0
242,58,15,435942,4,0,1,2055212,1,0,0,0,1
904,94,17,788566,2,1,1,2968040,1,0,0,1,0
587,53,17,674662,1,0,1,243166,0,0,1,1,0
967,20,13,6153,1,0,1,1220917,1,0,0,1,0
698,68,14,582208,5,0,0,2512277,0,1,0,0,1
615,50,16,237974,1,1,1,1827445,1,0,0,1,0
324,99,18,361831,3,1,0,2645113,0,1,0,0,1
766,20,12,179441,2,1,1,405829,0,0,1,0,1
489,69,7,195701,3,0,1,2404968,1,0,0,0,1
939,73,7,948982,4,1,0,1224241,1,0,0,0,1
770,84,14,277307,2,1,1,2197476,1,0,0,1,0
262,33,19,896896,3,1,1,339464,0,1,0,0,1
710,69,19,476979,2,1,1,2257214,0,1,0,0,1
807,47,10,91568,4,1,0,1036284,1,0,0,0,1
906,30,15,59170,1,0,1,1920652,1,0,0,0,1
753,35,18,498005,1,0,0,2470583,1,0,0,1,0
638,84,6,481633,6,0,1,2430573,1,0,0,0,1
433,89,9,531893,3,1,1,1445520,0,1,0,1,0
269,97,1,938121,4,1,1,2141564,1,0,0,1,0
937,64,20,90102,5,1,0,2708710,1,0,0,0,1
423,64,9,779389,6,0,0,2208079,1,0,0,0,1
995,28,5,605346,2,1,1,578825,1,0,0,0,1
525,25,12,737665,2,0,0,2303206,0,1,0,1,0
228,72,2,587093,4,0,1,2990543,0,0,1,0,1
994,46,18,242860,2,1,0,2923903,1,0,0,0,1
673,89,10,982229,3,1,0,930967,1,0,0,1,0
558,71,7,729818,1,0,0,1201064,0,0,1,0,1
805,55,2,274400,3,0,0,34756,1,0,0,0,1
280,74,14,463304,5,0,1,2236595,0,0,1,0,1
932,97,1,464650,1,1,0,2242709,0,0,1,1,0
725,22,16,539406,4,0,0,257274,0,1,0,0,1
719,99,16,151281,2,1,0,554872,1,0,0,1,0
621,72,12,615381,2,1,1,777408,0,0,1,0,1
415,46,1,210630,5,1,1,1112650,0,0,1,1,0
582,41,17,632517,5,1,1,2899194,0,0,1,1,0
549,49,13,369093,5,1,0,1291720,0,0,1,1,0
429,91,5,940084,2,1,0,2137875,0,0,1,1,0
838,93,15,381724,5,0,1,2162480,0,0,1,0,1
851,31,13,403657,2,1,1,1113103,0,0,1,1,0
938,50,20,653380,2,0,0,1310119,1,0,0,1,0
473,71,15,401215,5,0,0,207011,1,0,0,1,0
640,48,11,94566,2,1,0,1327448,0,0,1,0,1
361,65,16,556491,6,0,0,2501842,1,0,0,0,1
917,18,16,964617,3,1,0,2970450,1,0,0,1,0
345,69,14,65800,5,0,1,118644,0,1,0,0,1
708,33,0,520893,5,0,1,164607,1,0,0,1,0
716,24,10,216860,5,1,1,395426,0,1,0,0,1
828,31,19,414177,1,0,1,1045760,1,0,0,0,1
448,29,5,349724,1,1,1,293458,0,0,1,0,1
810,85,6,533613,6,1,0,1660289,1,0,0,0,1
614,90,16,966824,2,0,1,440912,0,1,0,1,0
276,68,5,565855,6,1,0,1852007,1,0,0,1,0
866,75,0,308554,1,1,0,2947579,1,0,0,0,1
313,52,8,826239,4,1,1,2103318,0,0,1,0,1
495,93,15,573213,2,0,0,1086902,1,0,0,0,1
439,23,15,1606,4,0,1,724265,0,1,0,0,1
486,77,16,198434,6,0,0,1859122,1,0,0,0,1
869,73,19,808754,5,1,1,1388947,0,0,1,0,1
286,81,8,10488,6,0,0,385249,1,0,0,1,0
615,58,17,456515,4,0,0,1565417,1,0,0,1,0
205,45,7,152079,6,1,0,2319347,1,0,0,1,0
682,30,11,291236,2,0,1,2881921,1,0,0,0,1
753,35,13,430930,3,0,0,2491814,0,0,1,1,0
227,18,0,990484,4,1,1,1494080,0,1,0,1,0
762,18,7,69080,3,1,0,2542993,1,0,0,0,1
670,28,12,810790,1,0,1,1695833,0,1,0,1,0
260,67,15,676098,2,0,1,857096,1,0,0,0,1
502,36,7,841247,5,1,0,1477893,1,0,0,0,1
931,31,17,907691,2,1,1,1501220,1,0,0,1,0
806,37,15,571199,4,0,1,1637131,0,1,0,0,1
595,55,13,135297,6,1,1,189570,0,0,1,1,0
548,56,4,604006,1,1,1,1518523,0,1,0,1,0
765,74,15,379198,3,1,0,2676263,1,0,0,0,1
904,47,13,456078,1,1,0,1205128,0,0,1,0,1
700,89,14,186913,4,0,1,1901578,0,0,1,0,1
827,83,18,294551,3,1,0,117759,0,0,1,1,0
837,75,19,605886,4,0,1,2484235,0,1,0,0,1
342,37,2,571570,2,1,0,461487,1,0,0,0,1
984,45,8,680469,3,1,1,413226,0,1,0,1,0
679,81,3,943348,6,1,0,2304090,0,0,1,0,1
700,38,12,489461,3,0,0,238656,0,1,0,1,0
627,70,2,661859,2,1,1,2747036,1,0,0,0,1
935,28,15,748568,3,1,0,2494813,1,0,0,0,1
856,81,17,109474,4,1,0,839460,1,0,0,0,1
314,71,13,858114,5,0,0,313494,0,1,0,0,1
544,47,1,219872,4,1,0,2185244,1,0,0,0,1
410,27,5,539851,3,1,0,2605850,0,1,0,1,0
928,49,10,947378,6,1,0,2015933,0,0,1,1,0
920,74,2,22079,4,1,1,2025128,0,0,1,1,0
475,81,11,565842,1,0,1,2596868,0,0,1,1,0
254,79,18,317053,1,1,1,2087739,0,0,1,1,0
785,59,1,451714,4,1,0,2465210,0,0,1,0,1
448,47,15,582479,2,1,0,443077,0,0,1,1,0
284,47,12,939798,5,1,0,2055132,1,0,0,0,1
637,29,6,122996,2,0,1,1103755,0,1,0,0,1
430,35,20,550816,1,0,0,2766847,0,1,0,0,1
823,27,16,940566,4,0,1,1235137,0,1,0,1,0
475,20,20,17068,4,0,1,1350755,1,0,0,1,0
280,95,14,825235,5,1,1,2449366,0,0,1,1,0
425,58,12,902288,1,0,0,2392183,0,0,1,0,1
947,61,8,401522,5,0,1,739877,1,0,0,0,1
637,19,13,97046,1,0,1,533664,0,1,0,1,0
975,76,8,424585,6,0,1,46834,0,1,0,1,0
734,54,11,548644,6,0,0,2784914,0,0,1,1,0
850,30,3,306761,6,0,0,2579899,1,0,0,1,0
641,34,14,536774,4,1,0,1761018,0,0,1,1,0
873,46,14,253182,6,1,0,1378341,0,0,1,1,0
568,58,0,261539,3,1,1,1975490,1,0,0,1,0
516,36,7,506391,6,0,0,2731936,0,0,1,1,0
881,63,19,293716,6,1,0,2010553,0,0,1,0,1
476,54,1,7333,2,1,1,1027840,0,1,0,1,0
202,76,2,131147,3,0,1,2380167,0,1,0,1,0
707,63,3,922751,6,1,1,1251624,0,0,1,1,0
217,92,0,822608,5,0,1,1312742,1,0,0,0,1
646,65,16,881222,6,0,0,1379821,0,0,1,0,1
810,59,3,851331,3,0,1,2046932,1,0,0,1,0
860,38,14,523404,5,0,1,2098022,0,0,1,0,1
980,79,14,637779,2,0,1,1003785,0,1,0,1,0
714,45,17,356616,1,1,1,418611,0,1,0,1,0
233,96,2,787751,3,1,0,1972956,1,0,0,0,1
960,85,5,568908,3,0,0,2336067,0,1,0,0,1
797,72,14,729545,1,0,0,684694,0,0,1,0,1
515,98,6,149834,5,0,0,2844618,1,0,0,1,0
452,19,8,173552,1,0,1,2278535,1,0,0,0,1
899,36,20,571880,2,0,0,1886874,0,0,1,0,1
601,26,16,222062,3,0,0,2778870,0,0,1,0,1
482,63,2,643939,6,0,0,425145,0,0,1,0,1
977,20,8,886671,6,0,0,1868008,1,0,0,0,1
983,28,6,968956,5,0,1,1867545,0,0,1,0,1
283,27,15,481289,4,0,1,196105,0,0,1,1,0
375,76,10,640940,5,1,0,2279971,0,0,1,1,0
722,83,17,952874,5,1,0,854022,0,0,1,0,1
833,21,4,188103,2,0,0,570707,0,0,1,0,1
359,42,9,99071,6,0,0,1461551,0,0,1,1,0
742,75,5,16044,6,0,1,2855661,1,0,0,0,1
523,33,14,207998,2,0,1,2189165,1,0,0,1,0
971,93,4,808634,2,1,1,2587374,0,1,0,0,1
994,64,13,934383,6,1,0,2440382,0,1,0,1,0
368,33,0,443066,2,1,1,1364189,0,0,1,1,0
964,74,19,1200,4,0,1,1714418,0,1,0,0,1
325,80,9,106421,6,1,0,1693965,0,0,1,1,0
573,35,16,532664,3,0,1,1189313,1,0,0,1,0
283,48,10,327674,4,1,0,715017,1,0,0,1,0
623,32,1,9959,6,1,1,2700950,1,0,0,0,1
732,81,18,890489,1,1,1,2881800,0,1,0,0,1
769,23,1,642180,5,1,1,2073518,1,0,0,0,1
311,26,15,245800,4,0,0,283842,1,0,0,1,0
765,60,13,900589,2,0,0,2865860,0,1,0,0,1
558,27,4,605002,6,1,1,2468601,0,0,1,0,1
262,63,5,671306,1,1,1,621004,0,1,0,0,1
326,50,14,607728,1,0,1,244690,1,0,0,0,1
760,97,10,299623,2,1,1,1606916,1,0,0,1,0
266,77,3,908553,5,1,0,502275,0,0,1,1,0
587,22,3,382036,6,1,0,1324565,1,0,0,0,1
890,66,3,255136,3,1,1,2597111,0,0,1,1,0
435,37,1,124799,2,1,0,972827,1,0,0,0,1
398,55,20,448899,1,0,1,51427,1,0,0,1,0
860,34,5,160027,1,0,1,389909,0,0,1,0,1
839,72,3,94833,5,1,0,1023997,0,1,0,1,0
242,71,17,878723,6,0,1,777082,1,0,0,0,1
751,61,15,427331,3,1,0,2836906,0,0,1,1,0
755,68,13,521957,3,0,0,2481294,1,0,0,1,0
881,43,14,853693,4,1,0,1625432,0,0,1,0,1
961,62,19,690386,5,0,0,1800519,0,0,1,1,0
452,65,9,804926,1,1,1,2913999,0,1,0,0,1
653,64,9,871490,5,1,1,462957,1,0,0,1,0
472,56,11,631428,6,1,0,448038,0,0,1,1,0
286,52,15,423612,2,1,0,1018631,0,0,1,0,1
796,29,10,247069,5,1,1,2833918,0,0,1,0,1
907,44,5,986787,3,1,0,917732,1,0,0,1,0
795,94,2,873427,4,0,0,618686,0,0,1,0,1
535,93,1,960636,2,0,0,153575,0,1,0,1,0
398,97,1,404230,6,0,1,1558329,0,1,0,0,1
918,26,19,408333,3,1,1,1675454,0,0,1,0,1
244,38,19,590080,4,0,0,1703979,1,0,0,1,0
612,19,15,602654,4,0,1,982973,0,1,0,0,1
480,87,18,808868,3,1,1,2406663,1,0,0,1,0
261,67,15,476255,1,0,1,2117550,1,0,0,0,1
367,68,11,572073,1,0,0,659902,1,0,0,1,0
751,39,11,27663,5,0,1,2175911,1,0,0,1,0
221,54,7,49464,1,1,0,651691,0,0,1,1,0
712,44,8,889328,5,1,0,1403460,0,0,1,1,0
707,19,8,252941,1,0,0,2142883,0,1,0,1,0
904,43,9,830162,3,1,1,2320423,0,0,1,0,1
298,35,4,135540,4,0,1,630758,0,1,0,1,0
542,95,16,385408,2,1,0,1125466,1,0,0,0,1
664,71,5,289069,1,1,1,1139079,0,1,0,1,0
759,40,6,207578,1,1,1,2730952,1,0,0,0,1
726,59,5,818610,2,0,0,747767,0,1,0,0,1
370,57,4,592648,5,1,1,2745072,0,0,1,0,1
642,61,13,72831,1,1,1,1814297,0,0,1,0,1
550,30,2,683080,1,0,1,1729539,0,0,1,0,1
418,78,16,444237,3,0,0,1110970,0,0,1,0,1
823,88,4,208304,2,1,0,1087719,0,0,1,0,1
483,65,13,441612,1,0,0,959674,0,0,1,0,1
217,51,10,65599,3,0,0,749075,0,1,0,0,1
299,40,15,921753,4,0,0,2097962,1,0,0,1,0
854,21,14,541927,2,1,0,2009858,0,1,0,0,1
495,74,20,471311,1,1,1,572133,0,0,1,1,0
229,55,13,493074,4,1,1,2002741,0,0,1,1,0
309,78,8,762079,2,1,0,1147809,1,0,0,0,1
300,98,18,70368,2,1,0,2435980,0,1,0,1,0
895,32,8,647586,5,1,0,2796641,1,0,0,1,0
360,97,5,841581,1,0,0,1981280,1,0,0,1,0
391,61,17,108141,1,0,0,771536,0,1,0,1,0
429,48,2,79402,5,0,0,1106051,0,1,0,0,1
769,92,2,571781,6,0,0,2245517,1,0,0,0,1
620,30,15,381956,1,1,0,2363098,0,0,1,0,1
549,88,0,651159,5,0,1,265603,0,0,1,1,0
946,71,18,667750,5,1,0,2899491,0,0,1,0,1
720,86,4,475477,6,0,0,1995736,0,0,1,0,1
323,69,12,141984,4,1,0,1168689,0,1,0,1,0
359,56,19,484907,4,0,1,407649,1,0,0,0,1
535,90,17,135304,5,0,0,2364608,1,0,0,1,0
851,20,17,88945,3,0,1,1929554,1,0,0,0,1
957,42,12,316269,4,0,0,2862112,1,0,0,1,0
362,75,13,150039,1,0,0,1143255,0,0,1,1,0
568,45,17,616411,3,1,0,1441640,0,0,1,1,0
986,62,15,436951,5,0,0,2720292,1,0,0,1,0
335,90,12,776855,4,1,1,2289482,0,0,1,1,0
962,96,17,245121,2,0,1,881348,1,0,0,0,1
750,53,20,938081,4,0,0,1885244,0,0,1,1,0
539,40,14,915920,1,0,1,2314502,1,0,0,0,1
578,97,15,143693,3,1,1,456628,1,0,0,1,0
941,82,7,621091,6,1,0,1493861,1,0,0,0,1
838,99,0,551145,6,1,1,338213,0,0,1,0,1
972,23,11,831445,2,1,1,646782,0,1,0,1,0
808,20,1,744740,3,1,0,2066802,1,0,0,0,1
346,65,14,847716,4,1,0,549077,1,0,0,0,1
569,18,2,124918,2,1,0,883140,0,1,0,0,1
715,57,0,966516,4,0,0,980519,0,0,1,0,1
843,25,19,591674,3,0,0,1283757,1,0,0,0,1
895,53,16,458561,5,1,0,432948,0,0,1,1,0
939,97,16,742532,3,0,1,2199724,0,1,0,1,0
685,35,3,996549,6,0,0,846905,1,0,0,0,1
983,40,0,894079,3,0,0,2194765,0,0,1,1,0
600,97,6,764616,5,0,1,1810675,1,0,0,0,1
485,35,20,696845,6,1,1,1764116,0,0,1,1,0
295,87,13,214434,5,1,1,59348,1,0,0,1,0
854,68,7,742180,4,1,0,564142,0,0,1,0,1
253,89,5,644456,2,1,0,756777,0,0,1,0,1
609,53,18,508520,6,1,0,2104487,0,1,0,0,1
932,99,0,444883,2,0,0,1166573,0,0,1,1,0
598,21,1,825725,2,1,0,2999986,0,1,0,0,1
808,83,0,282554,2,1,0,2122497,1,0,0,0,1
605,49,11,282364,6,1,1,2908652,1,0,0,1,0
926,86,4,875797,6,0,0,1488886,1,0,0,1,0
787,92,6,595167,5,1,0,2191008,1,0,0,0,1
785,42,19,68155,5,1,1,2744488,0,0,1,1,0
995,78,0,423635,2,0,1,1323507,1,0,0,1,0
544,50,9,818244,1,0,0,2028928,0,0,1,1,0
586,18,3,516437,1,0,0,2377825,0,1,0,0,1
317,23,19,158161,6,0,1,2874161,1,0,0,0,1
502,33,10,652660,6,0,0,2198637,0,1,0,1,0
840,38,12,158604,1,0,1,311249,1,0,0,0,1
243,71,16,102635,4,1,1,2345283,1,0,0,0,1
485,53,5,443552,4,0,1,1603918,0,0,1,1,0
303,35,14,798678,4,1,1,1111986,1,0,0,0,1
779,26,13,816838,1,1,1,1859054,1,0,0,1,0
767,58,7,926979,3,0,0,1063686,1,0,0,1,0
451,25,18,405400,6,1,1,1688276,0,0,1,0,1
409,86,16,694705,5,1,0,763574,0,1,0,0,1
904,40,9,236578,2,0,1,2845555,0,0,1,0,1
355,47,9,114202,6,0,1,1841868,1,0,0,0,1
435,43,12,30278,3,0,1,1212738,0,0,1,1,0
743,81,0,663980,4,0,1,808835,1,0,0,0,1
736,37,5,455054,4,0,1,438822,0,1,0,1,0
621,80,4,1263,4,0,1,329577,0,1,0,1,0
677,71,19,637189,1,1,1,959862,0,1,0,1,0
587,66,15,715451,4,1,1,5012,0,0,1,1,0
235,30,3,97682,5,0,0,2602960,1,0,0,0,1
224,54,4,786555,6,1,1,1181863,1,0,0,0,1
571,91,10,796701,4,0,0,806084,1,0,0,0,1
306,95,11,395046,3,0,0,1396088,1,0,0,0,1
793,68,5,373132,6,1,1,2399464,1,0,0,0,1
446,32,12,262859,1,1,1,581529,1,0,0,1,0
865,42,16,270931,1,1,0,2484224,0,0,1,1,0
951,37,7,432298,1,1,0,1272601,1,0,0,0,1
513,66,10,374557,1,1,1,416258,1,0,0,1,0
350,42,11,721164,3,1,0,2497132,0,0,1,1,0
975,61,17,568687,4,1,1,690518,0,1,0,1,0
789,30,4,924701,5,0,1,2495287,0,0,1,0,1
934,64,18,220172,5,1,0,1218209,0,0,1,1,0
845,86,8,572664,4,1,1,88457,0,0,1,0,1
967,77,7,205344,6,0,1,2746588,0,1,0,1,0
323,27,1,490470,3,1,0,181911,1,0,0,0,1
968,20,20,50064,2,0,0,258996,1,0,0,1,0
640,92,14,211365,3,1,1,2523331,0,0,1,1,0
726,84,4,111592,2,0,0,1775067,0,0,1,1,0
869,47,12,578330,1,0,0,2579624,1,0,0,0,1
258,86,5,753035,6,0,1,2155688,1,0,0,1,0
756,50,4,784157,3,1,0,1728774,0,0,1,0,1
257,44,1,876960,1,1,0,2313635,1,0,0,1,0
562,55,0,865184,2,1,0,1943289,1,0,0,0,1
588,65,9,793808,4,0,0,565219,1,0,0,0,1
564,79,14,758051,5,0,0,1843250,0,0,1,1,0
